Lot_ID,Part_ID,Value_0h_uA,Value_24h_uA,Value_96h_uA,Value_168h_uA,Lot_Mean_uA,Lot_Sigma_uA,Dynamic_Z_0h,Dynamic_Z_24h,Dynamic_Z_96h,Dynamic_Z_168h,Slope_0_24_uA_per_h,Slope_24_168_uA_per_h,Static_Limit_Fail,Latent_Defect_Label
LOT-007,L007-P069,11.1272,11.9785,15.4635,20.0109,10.639,0.7207,0.6774,1.8586,6.6942,13.0039,0.035471,0.055781,0,1
LOT-007,L007-P070,10.0804,10.3143,10.3273,10.5525,10.639,0.7207,-0.7751,-0.4505,-0.4325,-0.12,0.009746,0.001654,0,0
LOT-007,L007-P071,9.7842,9.9157,10.2113,10.3654,10.639,0.7207,-1.1861,-1.0036,-0.5935,-0.3796,0.005479,0.003123,0,0
LOT-007,L007-P072,10.1384,10.4542,10.6177,10.9745,10.639,0.7207,-0.6946,-0.2564,-0.0296,0.4655,0.013158,0.003613,0,0
LOT-007,L007-P073,10.0196,10.0942,10.4218,10.5216,10.639,0.7207,-0.8594,-0.7559,-0.3014,-0.1629,0.003108,0.002968,0,0
LOT-007,L007-P074,10.0967,10.3376,10.473,10.7247,10.639,0.7207,-0.7525,-0.4182,-0.2303,0.1189,0.010037,0.002688,0,0
LOT-007,L007-P075,11.3402,11.4319,11.6489,11.7708,10.639,0.7207,0.9729,1.1002,1.4013,1.5704,0.003821,0.002353,0,0
LOT-007,L007-P076,11.5979,11.7478,11.9772,12.2377,10.639,0.7207,1.3305,1.5385,1.8568,2.2183,0.006246,0.003402,0,0
LOT-007,L007-P077,11.4429,11.5901,11.9114,12.3395,10.639,0.7207,1.1154,1.3197,1.7655,2.3595,0.006133,0.005204,0,0
LOT-007,L007-P078,10.1939,10.227,10.3985,10.713,10.639,0.7207,-0.6176,-0.5717,-0.3337,0.1027,0.001379,0.003375,0,0
LOT-007,L007-P079,10.7901,10.985,11.2775,11.4997,10.639,0.7207,0.2097,0.4801,0.8859,1.1943,0.008121,0.003574,0,0
LOT-007,L007-P080,11.5607,11.7938,11.9713,12.23,10.639,0.7207,1.2789,1.6023,1.8486,2.2076,0.009712,0.003029,0,0
LOT-007,L007-P081,10.3535,10.6055,10.9007,11.219,10.639,0.7207,-0.3961,-0.0465,0.3631,0.8048,0.0105,0.00426,0,0
LOT-007,L007-P082,9.79,10.0998,10.4416,10.4695,10.639,0.7207,-1.178,-0.7482,-0.2739,-0.2352,0.012908,0.002567,0,0
LOT-007,L007-P083,11.9562,12.0774,12.3995,12.4945,10.639,0.7207,1.8277,1.9958,2.4428,2.5746,0.00505,0.002897,0,0
LOT-007,L007-P084,11.1849,11.3003,11.6213,11.9286,10.639,0.7207,0.7575,0.9176,1.363,1.7894,0.004808,0.004363,0,0
LOT-007,L007-P085,10.8735,12.4077,15.5903,20.2652,10.639,0.7207,0.3254,2.4541,6.8701,13.3567,0.063925,0.054566,0,1
LOT-007,L007-P086,10.3378,10.3557,10.4987,10.8898,10.639,0.7207,-0.4179,-0.3931,-0.1947,0.348,0.000746,0.003709,0,0
LOT-007,L007-P087,10.2456,10.356,10.6279,10.8356,10.639,0.7207,-0.5459,-0.3927,-0.0154,0.2728,0.0046,0.003331,0,0
LOT-007,L007-P088,10.7721,12.136,15.6366,18.8795,10.639,0.7207,0.1847,2.0771,6.9344,11.434,0.056829,0.04683,0,1
LOT-007,L007-P089,11.315,12.7159,15.8978,22.1082,10.639,0.7207,0.938,2.8818,7.2968,15.914,0.058371,0.065224,0,1
LOT-007,L007-P090,10.9571,11.0784,11.3513,11.3655,10.639,0.7207,0.4414,0.6097,0.9883,1.008,0.005054,0.001994,0,0
LOT-007,L007-P091,10.7192,10.9114,11.2796,11.5957,10.639,0.7207,0.1113,0.378,0.8889,1.3275,0.008008,0.004752,0,0
LOT-007,L007-P092,10.004,10.127,10.4957,10.8393,10.639,0.7207,-0.8811,-0.7104,-0.1988,0.2779,0.005125,0.004947,0,0
LOT-007,L007-P093,11.4786,11.559,11.612,11.8829,10.639,0.7207,1.165,1.2765,1.3501,1.726,0.00335,0.002249,0,0
LOT-007,L007-P094,10.8058,11.0375,11.266,11.3787,10.639,0.7207,0.2314,0.5529,0.87,1.0264,0.009654,0.002369,0,0
LOT-007,L007-P095,10.3669,10.569,10.6893,10.8135,10.639,0.7207,-0.3775,-0.0971,0.0698,0.2421,0.008421,0.001698,0,0
LOT-007,L007-P096,44.1851,60.6966,85.0611,110.0732,10.639,0.7207,46.5466,69.4569,103.2636,137.9689,0.687979,0.342893,1,1
LOT-007,L007-P097,10.7104,10.8231,11.2149,11.2561,10.639,0.7207,0.0991,0.2554,0.7991,0.8563,0.004696,0.003007,0,0
LOT-007,L007-P098,10.4011,10.5641,10.7514,10.9226,10.639,0.7207,-0.3301,-0.1039,0.156,0.3935,0.006792,0.00249,0,0
LOT-007,L007-P099,10.6163,10.8183,11.1752,11.3843,10.639,0.7207,-0.0315,0.2488,0.744,1.0341,0.008417,0.003931,0,0
LOT-007,L007-P100,11.5593,11.7664,11.8956,11.9881,10.639,0.7207,1.277,1.5643,1.7436,1.8719,0.008629,0.00154,0,0
LOT-008,L008-P001,11.9955,12.2669,12.4377,12.5977,11.1387,0.7105,1.2059,1.5879,1.8283,2.0535,0.011308,0.002297,0,0
LOT-008,L008-P002,11.2926,11.3906,11.7506,12.0568,11.1387,0.7105,0.2166,0.3545,0.8612,1.2922,0.004083,0.004626,0,0
LOT-008,L008-P003,11.1386,11.4053,11.7298,12.0737,11.1387,0.7105,-0.0001,0.3752,0.8319,1.316,0.011113,0.004642,0,0
LOT-008,L008-P004,12.6208,12.7197,12.9335,13.1752,11.1387,0.7105,2.086,2.2252,2.5261,2.8663,0.004121,0.003163,0,0
LOT-008,L008-P005,12.9538,13.0824,13.2471,13.4556,11.1387,0.7105,2.5547,2.7357,2.9675,3.2609,0.005358,0.002592,0,0
LOT-008,L008-P006,11.2781,12.6224,15.5899,20.8221,11.1387,0.7105,0.1962,2.0882,6.2649,13.629,0.056013,0.056942,0,1
LOT-008,L008-P007,10.4964,10.6762,10.8672,10.958,11.1387,0.7105,-0.904,-0.651,-0.3821,-0.2543,0.007492,0.001957,0,0
LOT-008,L008-P008,11.7318,11.9787,12.2526,12.4871,11.1387,0.7105,0.8348,1.1823,1.5678,1.8978,0.010288,0.003531,0,0
LOT-008,L008-P009,12.0528,12.3447,12.4605,12.5239,11.1387,0.7105,1.2866,1.6974,1.8604,1.9496,0.012163,0.001244,0,0
LOT-008,L008-P010,11.0329,11.0508,11.3817,11.5443,11.1387,0.7105,-0.1489,-0.1237,0.342,0.5709,0.000746,0.003427,0,0
LOT-008,L008-P011,11.0282,11.1261,11.4991,11.6026,11.1387,0.7105,-0.1555,-0.0177,0.5072,0.6529,0.004079,0.003309,0,0
LOT-008,L008-P012,12.2957,12.2952,12.4274,12.6492,11.1387,0.7105,1.6284,1.6277,1.8138,2.126,-2.1e-05,0.002458,0,0
LOT-008,L008-P013,10.4433,10.5757,10.8092,11.017,11.1387,0.7105,-0.9787,-0.7924,-0.4638,-0.1713,0.005517,0.003065,0,0
LOT-008,L008-P014,9.6262,9.641,9.8224,9.9297,11.1387,0.7105,-2.1288,-2.108,-1.8526,-1.7016,0.000617,0.002005,0,0
LOT-008,L008-P015,10.9686,11.0051,11.1196,11.2487,11.1387,0.7105,-0.2394,-0.188,-0.0269,0.1548,0.001521,0.001692,0,0
LOT-008,L008-P016,12.5265,12.7203,13.0214,13.4658,11.1387,0.7105,1.9533,2.226,2.6498,3.2753,0.008075,0.005177,0,0
LOT-008,L008-P017,10.7534,10.7988,10.9464,11.1184,11.1387,0.7105,-0.5423,-0.4784,-0.2707,-0.0286,0.001892,0.002219,0,0
LOT-008,L008-P018,10.4534,10.5662,10.8838,11.0919,11.1387,0.7105,-0.9645,-0.8058,-0.3588,-0.0659,0.0047,0.003651,0,0
LOT-008,L008-P019,10.6548,10.8518,11.2045,11.5151,11.1387,0.7105,-0.6811,-0.4038,0.0926,0.5298,0.008208,0.004606,0,0
LOT-008,L008-P020,10.738,10.9279,11.0988,11.2783,11.1387,0.7105,-0.564,-0.2967,-0.0562,0.1965,0.007912,0.002433,0,0
LOT-008,L008-P021,11.7099,11.884,12.1264,12.5237,11.1387,0.7105,0.8039,1.049,1.3901,1.9493,0.007254,0.004442,0,0
LOT-008,L008-P022,10.154,11.8935,15.9038,20.957,11.1387,0.7105,-1.3859,1.0624,6.7067,13.8189,0.072479,0.062941,0,1
LOT-008,L008-P023,11.1061,11.2196,11.5791,11.8225,11.1387,0.7105,-0.0459,0.1139,0.6198,0.9624,0.004729,0.004187,0,0
LOT-008,L008-P024,11.2776,11.4497,11.7433,11.6901,11.1387,0.7105,0.1955,0.4377,0.851,0.7761,0.007171,0.001669,0,0
LOT-008,L008-P025,11.2714,11.4892,11.8771,12.0688,11.1387,0.7105,0.1868,0.4933,1.0393,1.3091,0.009075,0.004025,0,0
LOT-008,L008-P026,10.6592,10.8069,11.2561,11.3729,11.1387,0.7105,-0.6749,-0.467,0.1652,0.3296,0.006154,0.003931,0,0
LOT-008,L008-P027,11.2322,11.3651,11.5916,11.8724,11.1387,0.7105,0.1316,0.3186,0.6374,1.0327,0.005537,0.003523,0,0
LOT-008,L008-P028,10.7072,10.881,11.1736,11.4154,11.1387,0.7105,-0.6073,-0.3627,0.0491,0.3894,0.007242,0.003711,0,0
LOT-008,L008-P029,11.9497,12.085,12.4619,12.6832,11.1387,0.7105,1.1414,1.3319,1.8624,2.1738,0.005638,0.004154,0,0
LOT-008,L008-P030,11.4702,11.7579,12.0601,12.2503,11.1387,0.7105,0.4666,0.8715,1.2968,1.5645,0.011987,0.003419,0,0
LOT-008,L008-P031,10.1838,10.4042,10.7645,11.158,11.1387,0.7105,-1.344,-1.0338,-0.5267,0.0272,0.009183,0.005235,0,0
LOT-008,L008-P032,11.2421,11.373,11.6371,11.9959,11.1387,0.7105,0.1455,0.3298,0.7015,1.2065,0.005454,0.004326,0,0
LOT-008,L008-P033,10.7177,10.9165,11.0449,11.2239,11.1387,0.7105,-0.5925,-0.3127,-0.132,0.1199,0.008283,0.002135,0,0
LOT-008,L008-P034,10.7993,10.8789,11.1162,11.2601,11.1387,0.7105,-0.4777,-0.3657,-0.0317,0.1709,0.003317,0.002647,0,0
LOT-008,L008-P035,9.4502,9.6031,9.8334,10.0523,11.1387,0.7105,-2.3765,-2.1613,-1.8372,-1.5291,0.006371,0.003119,0,0
LOT-008,L008-P036,12.3435,12.6753,12.941,13.2433,11.1387,0.7105,1.6957,2.1627,2.5367,2.9621,0.013825,0.003944,0,0
LOT-008,L008-P037,12.6334,12.8611,13.0623,13.3444,11.1387,0.7105,2.1037,2.4242,2.7074,3.1044,0.009488,0.003356,0,0
LOT-008,L008-P038,11.0738,11.997,15.5342,19.3946,11.1387,0.7105,-0.0913,1.208,6.1865,11.6198,0.038467,0.051372,0,1
LOT-008,L008-P039,11.0812,11.3395,11.3789,11.6943,11.1387,0.7105,-0.0809,0.2826,0.3381,0.782,0.010762,0.002464,0,0
LOT-008,L008-P040,12.1237,12.0924,12.3101,12.5211,11.1387,0.7105,1.3863,1.3423,1.6487,1.9457,-0.001304,0.002977,0,0
LOT-008,L008-P041,11.4992,11.6053,11.6955,11.8628,11.1387,0.7105,0.5074,0.6567,0.7837,1.0191,0.004421,0.001788,0,0
LOT-008,L008-P042,10.987,11.2167,11.5707,11.6303,11.1387,0.7105,-0.2135,0.1098,0.608,0.6919,0.009571,0.002872,0,0
LOT-008,L008-P043,13.018,13.1833,13.3977,13.7157,11.1387,0.7105,2.645,2.8777,3.1795,3.627,0.006887,0.003697,0,0
LOT-008,L008-P044,10.693,10.9132,11.1284,11.2788,11.1387,0.7105,-0.6273,-0.3174,-0.0145,0.1972,0.009175,0.002539,0,0
LOT-008,L008-P045,11.5619,11.7677,12.0116,12.2617,11.1387,0.7105,0.5956,0.8853,1.2286,1.5806,0.008575,0.003431,0,0
LOT-008,L008-P046,10.7596,10.8953,11.3052,11.6253,11.1387,0.7105,-0.5336,-0.3426,0.2343,0.6849,0.005654,0.005069,0,0
LOT-008,L008-P047,11.3397,11.4561,11.7485,12.0765,11.1387,0.7105,0.2829,0.4467,0.8583,1.3199,0.00485,0.004308,0,0
LOT-008,L008-P048,9.5637,9.7562,10.0069,10.2467,11.1387,0.7105,-2.2167,-1.9458,-1.593,-1.2555,0.008021,0.003406,0,0
LOT-008,L008-P049,10.5501,10.6836,10.8162,10.9964,11.1387,0.7105,-0.8284,-0.6405,-0.4539,-0.2003,0.005562,0.002172,0,0
LOT-008,L008-P050,12.6079,12.8794,12.9561,13.0381,11.1387,0.7105,2.0678,2.45,2.5579,2.6733,0.011312,0.001102,0,0
LOT-008,L008-P051,11.3259,11.6736,12.0831,12.351,11.1387,0.7105,0.2635,0.7529,1.3292,1.7063,0.014487,0.004704,0,0
LOT-008,L008-P052,10.5615,11.7163,15.7767,20.7504,11.1387,0.7105,-0.8124,0.8129,6.5278,13.5281,0.048117,0.062737,0,1
LOT-008,L008-P053,11.5755,11.8978,12.2135,12.4963,11.1387,0.7105,0.6148,1.0684,1.5127,1.9108,0.013429,0.004156,0,0
LOT-008,L008-P054,10.3489,10.5261,10.7229,10.7661,11.1387,0.7105,-1.1116,-0.8622,-0.5852,-0.5244,0.007383,0.001667,0,0
LOT-008,L008-P055,9.8261,10.0157,10.2655,10.4427,11.1387,0.7105,-1.8474,-1.5806,-1.229,-0.9796,0.0079,0.002965,0,0
LOT-008,L008-P056,11.5938,11.7837,12.0223,12.0924,11.1387,0.7105,0.6405,0.9078,1.2436,1.3423,0.007912,0.002144,0,0
LOT-008,L008-P057,11.7445,12.9518,16.4946,22.6326,11.1387,0.7105,0.8526,2.5519,7.5382,16.1772,0.050304,0.067228,0,1
LOT-008,L008-P058,12.6454,12.9003,13.1687,13.4941,11.1387,0.7105,2.1206,2.4794,2.8571,3.3151,0.010621,0.004124,0,0
LOT-008,L008-P059,11.417,11.6226,11.8921,11.965,11.1387,0.7105,0.3917,0.6811,1.0604,1.163,0.008567,0.002378,0,0
LOT-008,L008-P060,11.3426,11.4722,11.6473,11.8996,11.1387,0.7105,0.287,0.4694,0.7158,1.0709,0.0054,0.002968,0,0
LOT-008,L008-P061,9.8351,10.1687,10.2964,10.5035,11.1387,0.7105,-1.8348,-1.3652,-1.1855,-0.894,0.0139,0.002325,0,0
LOT-008,L008-P062,10.2197,10.3421,10.4358,10.7695,11.1387,0.7105,-1.2935,-1.1212,-0.9893,-0.5196,0.0051,0.002968,0,0
LOT-008,L008-P063,11.9789,12.3432,12.4453,12.7712,11.1387,0.7105,1.1825,1.6953,1.839,2.2977,0.015179,0.002972,0,0
LOT-008,L008-P064,11.9532,12.1852,12.3988,12.5712,11.1387,0.7105,1.1464,1.4729,1.7735,2.0162,0.009667,0.002681,0,0
LOT-008,L008-P065,11.4591,11.803,12.0531,12.3313,11.1387,0.7105,0.451,0.935,1.287,1.6785,0.014329,0.003669,0,0
LOT-008,L008-P066,10.5768,10.6922,10.773,11.0289,11.1387,0.7105,-0.7909,-0.6284,-0.5147,-0.1545,0.004808,0.002338,0,0
LOT-008,L008-P067,11.2719,11.5074,11.8308,11.9323,11.1387,0.7105,0.1875,0.5189,0.9741,1.117,0.009813,0.002951,0,0
LOT-008,L008-P068,10.9368,11.1593,11.5715,11.7738,11.1387,0.7105,-0.2842,0.029,0.6091,0.8939,0.009271,0.004267,0,0
LOT-008,L008-P069,10.1007,10.4325,10.5877,10.7043,11.1387,0.7105,-1.4609,-0.9939,-0.7755,-0.6114,0.013825,0.001888,0,0
LOT-008,L008-P070,11.6815,11.7949,11.9811,12.192,11.1387,0.7105,0.764,0.9236,1.1856,1.4825,0.004725,0.002758,0,0
LOT-008,L008-P071,11.1925,11.4063,11.6829,11.849,11.1387,0.7105,0.0757,0.3766,0.7659,0.9997,0.008908,0.003074,0,0
LOT-008,L008-P072,11.4016,11.461,11.5953,11.793,11.1387,0.7105,0.37,0.4536,0.6426,0.9209,0.002475,0.002306,0,0
LOT-008,L008-P073,10.621,10.7361,10.8747,11.1006,11.1387,0.7105,-0.7286,-0.5666,-0.3716,-0.0536,0.004796,0.002531,0,0
LOT-008,L008-P074,11.2899,11.4247,11.717,11.9501,11.1387,0.7105,0.2128,0.4025,0.8139,1.142,0.005617,0.003649,0,0
LOT-008,L008-P075,11.2394,11.42,11.4614,11.6774,11.1387,0.7105,0.1417,0.3959,0.4542,0.7582,0.007525,0.001788,0,0
LOT-008,L008-P076,12.7107,12.9699,13.1584,13.3455,11.1387,0.7105,2.2125,2.5773,2.8426,3.106,0.0108,0.002608,0,0
LOT-008,L008-P077,11.3807,11.6192,11.9283,12.1141,11.1387,0.7105,0.3406,0.6763,1.1113,1.3728,0.009938,0.003437,0,0
LOT-008,L008-P078,11.3793,11.5915,11.7693,12.0538,11.1387,0.7105,0.3386,0.6373,0.8875,1.288,0.008842,0.00321,0,0
LOT-008,L008-P079,11.9566,12.1315,12.3888,12.5961,11.1387,0.7105,1.1512,1.3973,1.7595,2.0512,0.007288,0.003226,0,0
LOT-008,L008-P080,11.032,11.1839,11.5389,11.7728,11.1387,0.7105,-0.1502,0.0636,0.5633,0.8925,0.006329,0.00409,0,0
LOT-008,L008-P081,10.9013,11.1295,11.2945,11.743,11.1387,0.7105,-0.3341,-0.0129,0.2193,0.8505,0.009508,0.00426,0,0
LOT-008,L008-P082,11.3268,11.5371,11.8249,11.9656,11.1387,0.7105,0.2647,0.5607,0.9658,1.1638,0.008763,0.002976,0,0
LOT-008,L008-P083,11.3623,11.6398,11.9955,12.2827,11.1387,0.7105,0.3147,0.7053,1.2059,1.6101,0.011562,0.004465,0,0
LOT-008,L008-P084,10.9148,11.0772,11.2343,11.4416,11.1387,0.7105,-0.3151,-0.0866,0.1346,0.4263,0.006767,0.002531,0,0
LOT-008,L008-P085,11.2718,11.3785,11.5448,11.7307,11.1387,0.7105,0.1873,0.3375,0.5716,0.8332,0.004446,0.002446,0,0
LOT-008,L008-P086,11.3573,11.4555,11.6752,11.8775,11.1387,0.7105,0.3077,0.4459,0.7551,1.0398,0.004092,0.002931,0,0
LOT-008,L008-P087,10.951,11.0161,11.1346,11.3627,11.1387,0.7105,-0.2642,-0.1726,-0.0058,0.3153,0.002712,0.002407,0,0
LOT-008,L008-P088,9.6235,9.8047,10.1595,10.2457,11.1387,0.7105,-2.1326,-1.8776,-1.3782,-1.2569,0.00755,0.003062,0,0
LOT-008,L008-P089,11.156,11.3215,11.5609,11.8604,11.1387,0.7105,0.0243,0.2573,0.5942,1.0158,0.006896,0.003742,0,0
LOT-008,L008-P090,12.3488,12.6407,12.8526,13.1036,11.1387,0.7105,1.7032,2.114,2.4122,2.7655,0.012163,0.003215,0,0
LOT-008,L008-P091,10.7943,10.8783,10.8967,11.1825,11.1387,0.7105,-0.4847,-0.3665,-0.3406,0.0616,0.0035,0.002112,0,0
LOT-008,L008-P092,10.5503,10.802,10.8848,11.0845,11.1387,0.7105,-0.8281,-0.4739,-0.3574,-0.0763,0.010487,0.001962,0,0
LOT-008,L008-P093,11.1537,11.297,11.5311,11.694,11.1387,0.7105,0.0211,0.2228,0.5523,0.7816,0.005971,0.002757,0,0
LOT-008,L008-P094,10.1809,10.3992,10.7172,10.9321,11.1387,0.7105,-1.3481,-1.0408,-0.5932,-0.2908,0.009096,0.003701,0,0
LOT-008,L008-P095,10.9338,11.0342,11.266,11.2483,11.1387,0.7105,-0.2884,-0.1471,0.1792,0.1543,0.004183,0.001487,0,0
LOT-008,L008-P096,11.2655,11.562,11.8927,12.0821,11.1387,0.7105,0.1785,0.5958,1.0612,1.3278,0.012354,0.003612,0,0
LOT-008,L008-P097,10.8163,10.9409,10.994,11.2044,11.1387,0.7105,-0.4538,-0.2784,-0.2037,0.0925,0.005192,0.00183,0,0
LOT-008,L008-P098,12.5896,12.7526,13.153,13.352,11.1387,0.7105,2.0421,2.2715,2.835,3.1151,0.006792,0.004163,0,0
LOT-008,L008-P099,11.3493,11.4642,11.7966,12.0191,11.1387,0.7105,0.2964,0.4581,0.926,1.2391,0.004788,0.003853,0,0
LOT-008,L008-P100,11.1512,11.3543,11.548,11.6059,11.1387,0.7105,0.0176,0.3034,0.5761,0.6576,0.008463,0.001747,0,0
LOT-009,L009-P001,9.5262,9.7864,9.9866,10.1084,9.7689,0.4693,-0.5172,0.0373,0.4639,0.7234,0.010842,0.002236,0,0
LOT-009,L009-P002,9.4124,10.3995,14.0106,18.0304,9.7689,0.4693,-0.7596,1.3437,9.0384,17.6039,0.041129,0.052992,0,1
LOT-009,L009-P003,10.2007,10.3566,10.605,10.8966,9.7689,0.4693,0.9201,1.2523,1.7816,2.4029,0.006496,0.00375,0,0
LOT-009,L009-P004,9.6984,9.8522,9.998,10.0807,9.7689,0.4693,-0.1502,0.1775,0.4882,0.6644,0.006408,0.001587,0,0
LOT-009,L009-P005,9.5883,9.7914,9.9523,10.1842,9.7689,0.4693,-0.3848,0.0479,0.3908,0.8849,0.008462,0.002728,0,0
LOT-009,L009-P006,9.8539,10.7317,15.1426,19.007,9.7689,0.4693,0.1811,2.0516,11.4505,19.6848,0.036575,0.057467,0,1
LOT-009,L009-P007,10.3805,10.5811,10.807,11.0078,9.7689,0.4693,1.3032,1.7307,2.212,2.6399,0.008358,0.002963,0,0
LOT-009,L009-P008,9.6161,9.745,9.9059,10.0206,9.7689,0.4693,-0.3256,-0.0509,0.2919,0.5363,0.005371,0.001914,0,0
LOT-009,L009-P009,9.0824,9.165,9.431,9.5417,9.7689,0.4693,-1.4628,-1.2868,-0.72,-0.4841,0.003442,0.002616,0,0
LOT-009,L009-P010,10.0099,10.3056,10.5572,10.8363,9.7689,0.4693,0.5135,1.1436,1.6797,2.2745,0.012321,0.003685,0,0
LOT-009,L009-P011,10.3792,10.4907,10.7505,10.824,9.7689,0.4693,1.3004,1.538,2.0916,2.2482,0.004646,0.002315,0,0
LOT-009,L009-P012,8.9274,10.0014,14.4127,20.7504,9.7689,0.4693,-1.7931,0.4954,9.8952,23.3997,0.04475,0.074646,0,1
LOT-009,L009-P013,10.0304,10.1997,10.4901,10.6351,9.7689,0.4693,0.5572,0.918,1.5368,1.8457,0.007054,0.003024,0,0
LOT-009,L009-P014,9.7478,9.9424,10.1254,10.4426,9.7689,0.4693,-0.045,0.3697,0.7596,1.4355,0.008108,0.003474,0,0
LOT-009,L009-P015,9.5904,9.7439,10.0218,10.308,9.7689,0.4693,-0.3804,-0.0533,0.5389,1.1487,0.006396,0.003917,0,0
LOT-009,L009-P016,9.6739,9.8116,10.1652,10.2229,9.7689,0.4693,-0.2024,0.091,0.8444,0.9674,0.005738,0.002856,0,0
LOT-009,L009-P017,9.9086,10.0018,10.2075,10.5257,9.7689,0.4693,0.2977,0.4963,0.9346,1.6126,0.003883,0.003638,0,0
LOT-009,L009-P018,9.4806,9.6038,9.9517,10.0145,9.7689,0.4693,-0.6143,-0.3518,0.3895,0.5233,0.005133,0.002852,0,0
LOT-009,L009-P019,9.3065,9.5989,9.8002,10.0536,9.7689,0.4693,-0.9853,-0.3622,0.0667,0.6066,0.012183,0.003158,0,0
LOT-009,L009-P020,9.5227,9.7422,10.1218,10.2111,9.7689,0.4693,-0.5246,-0.0569,0.752,0.9423,0.009146,0.003256,0,0
LOT-009,L009-P021,9.248,10.1037,13.8234,17.6662,9.7689,0.4693,-1.11,0.7134,8.6395,16.8278,0.035654,0.052517,0,1
LOT-009,L009-P022,10.3072,10.4443,10.6679,10.7618,9.7689,0.4693,1.147,1.4392,1.9156,2.1157,0.005713,0.002205,0,0
LOT-009,L009-P023,9.7476,9.9531,10.3685,10.5825,9.7689,0.4693,-0.0454,0.3925,1.2776,1.7336,0.008562,0.004371,0,0
LOT-009,L009-P024,10.2364,10.3788,10.5859,10.7612,9.7689,0.4693,0.9962,1.2996,1.7409,2.1144,0.005933,0.002656,0,0
LOT-009,L009-P025,10.0485,10.1693,10.5385,10.8335,9.7689,0.4693,0.5958,0.8532,1.6399,2.2685,0.005033,0.004613,0,0
LOT-009,L009-P026,9.8829,10.94,14.3701,18.1645,9.7689,0.4693,0.2429,2.4954,9.8044,17.8896,0.044046,0.05017,0,1
LOT-009,L009-P027,9.7017,9.9447,10.2244,10.4143,9.7689,0.4693,-0.1432,0.3746,0.9706,1.3752,0.010125,0.003261,0,0
LOT-009,L009-P028,8.7383,8.9053,9.1696,9.4546,9.7689,0.4693,-2.196,-1.8402,-1.277,-0.6697,0.006958,0.003815,0,0
LOT-009,L009-P029,9.5149,9.7803,10.1454,10.3235,9.7689,0.4693,-0.5412,0.0243,0.8023,1.1818,0.011058,0.003772,0,0
LOT-009,L009-P030,10.4228,10.6597,10.9526,11.1906,9.7689,0.4693,1.3934,1.8981,2.5223,3.0294,0.009871,0.003687,0,0
LOT-009,L009-P031,9.7105,9.845,10.0396,10.4335,9.7689,0.4693,-0.1244,0.1622,0.5768,1.4162,0.005604,0.004087,0,0
LOT-009,L009-P032,10.3909,10.4584,10.767,10.8933,9.7689,0.4693,1.3254,1.4692,2.1268,2.3959,0.002812,0.00302,0,0
LOT-009,L009-P033,9.4618,9.5673,9.8057,10.1722,9.7689,0.4693,-0.6544,-0.4296,0.0784,0.8594,0.004396,0.004201,0,0
LOT-009,L009-P034,9.7279,9.9517,10.2967,10.4908,9.7689,0.4693,-0.0874,0.3895,1.1247,1.5382,0.009325,0.003744,0,0
LOT-009,L009-P035,9.2931,9.541,9.6874,9.8727,9.7689,0.4693,-1.0139,-0.4856,-0.1737,0.2212,0.010329,0.002303,0,0
LOT-009,L009-P036,10.2196,10.4366,10.5686,10.7859,9.7689,0.4693,0.9604,1.4228,1.704,2.1671,0.009042,0.002426,0,0
LOT-009,L009-P037,10.4816,10.7143,10.7783,11.0647,9.7689,0.4693,1.5186,2.0145,2.1509,2.7611,0.009696,0.002433,0,0
LOT-009,L009-P038,9.6049,9.7231,10.011,10.334,9.7689,0.4693,-0.3495,-0.0976,0.5159,1.2041,0.004925,0.004242,0,0
LOT-009,L009-P039,10.3154,10.4885,10.8238,10.9869,9.7689,0.4693,1.1645,1.5333,2.2478,2.5954,0.007212,0.003461,0,0
LOT-009,L009-P040,10.0212,11.003,14.3637,17.943,9.7689,0.4693,0.5376,2.6297,9.7908,17.4176,0.040908,0.048194,0,1
LOT-009,L009-P041,9.9698,10.3246,10.6316,10.7736,9.7689,0.4693,0.4281,1.1841,1.8383,2.1408,0.014783,0.003118,0,0
LOT-009,L009-P042,9.482,10.604,14.2235,20.2263,9.7689,0.4693,-0.6113,1.7795,9.492,22.283,0.04675,0.066822,0,1
LOT-009,L009-P043,10.0452,10.2184,10.5018,10.7187,9.7689,0.4693,0.5887,0.9578,1.5617,2.0239,0.007217,0.003474,0,0
LOT-009,L009-P044,9.4835,9.6925,9.9736,9.9847,9.7689,0.4693,-0.6081,-0.1628,0.4362,0.4598,0.008708,0.002029,0,0
LOT-009,L009-P045,9.2291,9.4369,9.8327,9.883,9.7689,0.4693,-1.1502,-0.7074,0.1359,0.2431,0.008658,0.003098,0,0
LOT-009,L009-P046,9.9358,10.1311,10.4318,10.7765,9.7689,0.4693,0.3556,0.7718,1.4125,2.147,0.008137,0.004482,0,0
LOT-009,L009-P047,10.2928,10.5934,10.8185,11.2686,9.7689,0.4693,1.1163,1.7569,2.2365,3.1956,0.012525,0.004689,0,0
LOT-009,L009-P048,9.8829,9.8963,10.2016,10.3468,9.7689,0.4693,0.2429,0.2715,0.922,1.2314,0.000558,0.003128,0,0
LOT-009,L009-P049,9.7094,9.8233,9.9972,10.3905,9.7689,0.4693,-0.1268,0.1159,0.4865,1.3245,0.004746,0.003939,0,0
