Lot_ID,Part_ID,Value_0h_uA,Value_24h_uA,Value_96h_uA,Value_168h_uA,Lot_Mean_uA,Lot_Sigma_uA,Dynamic_Z_0h,Dynamic_Z_24h,Dynamic_Z_96h,Dynamic_Z_168h,Slope_0_24_uA_per_h,Slope_24_168_uA_per_h,Static_Limit_Fail,Latent_Defect_Label
LOT-030,LOT030-P001,9.5084,9.6502,9.6427,9.9062,9.5,0.5,0.0168,0.3004,0.2854,0.8124,0.005908,0.001778,0,0
LOT-030,LOT030-P002,9.9744,10.1269,10.3746,10.4224,9.5,0.5,0.9488,1.2538,1.7492,1.8448,0.006354,0.002052,0,0
LOT-030,LOT030-P003,9.6814,9.8477,10.1401,10.2407,9.5,0.5,0.3628,0.6954,1.2802,1.4814,0.006929,0.002729,0,0
LOT-030,LOT030-P004,9.7131,9.9912,10.1363,10.3151,9.5,0.5,0.4262,0.9824,1.2726,1.6302,0.011587,0.002249,0,0
LOT-030,LOT030-P005,9.4944,9.7329,9.944,10.2016,9.5,0.5,-0.0112,0.4658,0.888,1.4032,0.009938,0.003255,0,0
LOT-030,LOT030-P006,10.289,10.4515,10.6979,10.8364,9.5,0.5,1.578,1.903,2.3958,2.6728,0.006771,0.002673,0,0
LOT-030,LOT030-P007,10.1316,10.3329,10.6033,10.8388,9.5,0.5,1.2632,1.6658,2.2066,2.6776,0.008387,0.003513,0,0
LOT-030,LOT030-P008,9.7505,11.0072,15.741,24.0202,9.5,0.5,0.501,3.0144,12.482,29.0404,0.052362,0.090368,0,1
LOT-030,LOT030-P009,9.1331,9.3085,9.4096,9.5201,9.5,0.5,-0.7338,-0.383,-0.1808,0.0402,0.007308,0.001469,0,0
LOT-030,LOT030-P010,9.3378,9.464,9.715,9.9322,9.5,0.5,-0.3244,-0.072,0.43,0.8644,0.005258,0.003251,0,0
LOT-030,LOT030-P011,9.5554,9.6655,10.0011,10.118,9.5,0.5,0.1108,0.331,1.0022,1.236,0.004587,0.003142,0,0
LOT-030,LOT030-P012,9.7846,9.9027,10.0054,10.0568,9.5,0.5,0.5692,0.8054,1.0108,1.1136,0.004921,0.00107,0,0
LOT-030,LOT030-P013,9.8176,10.0172,10.2405,10.2863,9.5,0.5,0.6352,1.0344,1.481,1.5726,0.008317,0.001869,0,0
LOT-030,LOT030-P014,10.3045,10.5023,10.7566,11.0472,9.5,0.5,1.609,2.0046,2.5132,3.0944,0.008242,0.003784,0,0
LOT-030,LOT030-P015,9.8019,10.7714,15.2274,22.9604,9.5,0.5,0.6038,2.5428,11.4548,26.9208,0.040396,0.084646,0,1
LOT-030,LOT030-P016,8.7438,8.9953,9.3115,9.6821,9.5,0.5,-1.5124,-1.0094,-0.377,0.3642,0.010479,0.004769,0,0
LOT-030,LOT030-P017,9.4101,9.6209,9.783,9.964,9.5,0.5,-0.1798,0.2418,0.566,0.928,0.008783,0.002383,0,0
LOT-030,LOT030-P018,8.8609,9.1044,9.3115,9.5379,9.5,0.5,-1.2782,-0.7912,-0.377,0.0758,0.010146,0.00301,0,0
LOT-030,LOT030-P019,9.4574,9.6549,10.09,10.3967,9.5,0.5,-0.0852,0.3098,1.18,1.7934,0.008229,0.005151,0,0
LOT-030,LOT030-P020,8.6909,8.885,9.2574,9.4538,9.5,0.5,-1.6182,-1.23,-0.4852,-0.0924,0.008088,0.00395,0,0
LOT-030,LOT030-P021,9.5985,9.7378,9.934,10.1276,9.5,0.5,0.197,0.4756,0.868,1.2552,0.005804,0.002707,0,0
LOT-030,LOT030-P022,9.5093,9.7031,10.072,10.3603,9.5,0.5,0.0186,0.4062,1.144,1.7206,0.008075,0.004564,0,0
LOT-030,LOT030-P023,9.3578,9.5969,9.8732,10.1115,9.5,0.5,-0.2844,0.1938,0.7464,1.223,0.009963,0.003574,0,0
LOT-030,LOT030-P024,9.5198,9.791,10.1437,10.4062,9.5,0.5,0.0396,0.582,1.2874,1.8124,0.0113,0.004272,0,0
LOT-030,LOT030-P025,9.9635,10.1627,10.3599,10.5409,9.5,0.5,0.927,1.3254,1.7198,2.0818,0.0083,0.002626,0,0
LOT-030,LOT030-P026,9.5077,9.7719,9.9579,10.1015,9.5,0.5,0.0154,0.5438,0.9158,1.203,0.011008,0.002289,0,0
LOT-030,LOT030-P027,10.4016,10.4833,10.801,11.0401,9.5,0.5,1.8032,1.9666,2.602,3.0802,0.003404,0.003867,0,0
LOT-030,LOT030-P028,10.7598,10.9522,11.19,11.3099,9.5,0.5,2.5196,2.9044,3.38,3.6198,0.008017,0.002484,0,0
LOT-030,LOT030-P029,9.7573,9.8843,10.1361,10.2164,9.5,0.5,0.5146,0.7686,1.2722,1.4328,0.005292,0.002306,0,0
LOT-030,LOT030-P030,9.4871,9.5995,9.7641,9.8389,9.5,0.5,-0.0258,0.199,0.5282,0.6778,0.004683,0.001662,0,0
LOT-030,LOT030-P031,9.4801,9.6488,9.9351,10.2539,9.5,0.5,-0.0398,0.2976,0.8702,1.5078,0.007029,0.004202,0,0
LOT-030,LOT030-P032,8.9611,9.1471,9.4481,9.7742,9.5,0.5,-1.0778,-0.7058,-0.1038,0.5484,0.00775,0.004355,0,0
LOT-030,LOT030-P033,9.9099,10.1452,10.4938,10.8368,9.5,0.5,0.8198,1.2904,1.9876,2.6736,0.009804,0.004803,0,0
LOT-030,LOT030-P034,10.2961,10.4954,10.6976,10.8375,9.5,0.5,1.5922,1.9908,2.3952,2.675,0.008304,0.002376,0,0
LOT-030,LOT030-P035,9.4427,9.6631,9.9763,10.2318,9.5,0.5,-0.1146,0.3262,0.9526,1.4636,0.009183,0.003949,0,0
LOT-030,LOT030-P036,8.9704,9.1555,9.4704,9.6476,9.5,0.5,-1.0592,-0.689,-0.0592,0.2952,0.007713,0.003417,0,0
LOT-030,LOT030-P037,9.8994,11.3425,15.9004,21.0344,9.5,0.5,0.7988,3.685,12.8008,23.0688,0.060129,0.067305,0,1
LOT-030,LOT030-P038,10.1176,10.245,10.4918,10.7346,9.5,0.5,1.2352,1.49,1.9836,2.4692,0.005308,0.0034,0,0
LOT-030,LOT030-P039,9.7733,10.0111,10.3041,10.4064,9.5,0.5,0.5466,1.0222,1.6082,1.8128,0.009908,0.002745,0,0
LOT-030,LOT030-P040,9.6603,9.9568,10.1344,10.1782,9.5,0.5,0.3206,0.9136,1.2688,1.3564,0.012354,0.001538,0,0
LOT-030,LOT030-P041,48.3814,65.4119,83.5396,108.6948,9.5,0.5,77.7628,111.8238,148.0792,198.3896,0.709604,0.300576,1,1
LOT-030,LOT030-P042,8.8609,9.0436,9.3437,9.6437,9.5,0.5,-1.2782,-0.9128,-0.3126,0.2874,0.007612,0.004167,0,0
LOT-030,LOT030-P043,9.0535,9.1752,9.4513,9.6528,9.5,0.5,-0.893,-0.6496,-0.0974,0.3056,0.005071,0.003317,0,0
LOT-030,LOT030-P044,8.6805,8.8804,9.0918,9.3065,9.5,0.5,-1.639,-1.2392,-0.8164,-0.387,0.008329,0.002959,0,0
LOT-030,LOT030-P045,9.9184,10.0461,10.2931,10.6083,9.5,0.5,0.8368,1.0922,1.5862,2.2166,0.005321,0.003904,0,0
LOT-030,LOT030-P046,9.3343,9.4857,9.7985,9.9427,9.5,0.5,-0.3314,-0.0286,0.597,0.8854,0.006308,0.003174,0,0
LOT-030,LOT030-P047,9.2909,9.5449,9.6684,9.9079,9.5,0.5,-0.4182,0.0898,0.3368,0.8158,0.010583,0.002521,0,0
LOT-030,LOT030-P048,9.569,9.69,10.0247,10.2408,9.5,0.5,0.138,0.38,1.0494,1.4816,0.005042,0.003825,0,0
LOT-030,LOT030-P049,9.4084,11.0673,16.6838,24.9641,9.5,0.5,-0.1832,3.1346,14.3676,30.9282,0.069121,0.096506,0,1
LOT-030,LOT030-P050,10.1593,10.2441,10.6511,10.9824,9.5,0.5,1.3186,1.4882,2.3022,2.9648,0.003533,0.005127,0,0
LOT-030,LOT030-P051,10.6698,12.1542,15.861,21.9013,9.5,0.5,2.3396,5.3084,12.722,24.8026,0.06185,0.067688,0,1
LOT-030,LOT030-P052,8.6683,8.919,9.232,9.4948,9.5,0.5,-1.6634,-1.162,-0.536,-0.0104,0.010446,0.003999,0,0
LOT-030,LOT030-P053,9.6718,10.7172,15.641,23.6589,9.5,0.5,0.3436,2.4344,12.282,28.3178,0.043558,0.089873,0,1
LOT-030,LOT030-P054,9.9571,10.077,10.196,10.3249,9.5,0.5,0.9142,1.154,1.392,1.6498,0.004996,0.001722,0,0
LOT-030,LOT030-P055,8.7565,8.9095,9.195,9.3843,9.5,0.5,-1.487,-1.181,-0.61,-0.2314,0.006375,0.003297,0,0
LOT-030,LOT030-P056,9.3803,11.1054,14.6217,21.9397,9.5,0.5,-0.2394,3.2108,10.2434,24.8794,0.071879,0.075238,0,1
LOT-030,LOT030-P057,9.9098,10.0661,10.1602,10.4359,9.5,0.5,0.8196,1.1322,1.3204,1.8718,0.006512,0.002568,0,0
LOT-030,LOT030-P058,9.0167,9.1335,9.3866,9.5227,9.5,0.5,-0.9666,-0.733,-0.2268,0.0454,0.004867,0.002703,0,0
LOT-030,LOT030-P059,10.0714,10.2079,10.4652,10.6599,9.5,0.5,1.1428,1.4158,1.9304,2.3198,0.005687,0.003139,0,0
LOT-030,LOT030-P060,9.6109,9.8321,10.1672,10.4241,9.5,0.5,0.2218,0.6642,1.3344,1.8482,0.009217,0.004111,0,0
LOT-030,LOT030-P061,9.2927,9.4731,9.7992,9.9662,9.5,0.5,-0.4146,-0.0538,0.5984,0.9324,0.007517,0.003424,0,0
LOT-030,LOT030-P062,8.9746,8.9735,9.2514,9.4549,9.5,0.5,-1.0508,-1.053,-0.4972,-0.0902,-4.6e-05,0.003343,0,0
LOT-030,LOT030-P063,9.5484,9.7065,9.8877,10.0157,9.5,0.5,0.0968,0.413,0.7754,1.0314,0.006587,0.002147,0,0
LOT-030,LOT030-P064,10.9073,11.0384,11.2058,11.4637,9.5,0.5,2.8146,3.0768,3.4116,3.9274,0.005462,0.002953,0,0
LOT-030,LOT030-P065,9.7588,10.0539,10.3203,10.5863,9.5,0.5,0.5176,1.1078,1.6406,2.1726,0.012296,0.003697,0,0
LOT-030,LOT030-P066,8.8868,8.995,9.3226,9.5015,9.5,0.5,-1.2264,-1.01,-0.3548,0.003,0.004508,0.003517,0,0
LOT-030,LOT030-P067,9.3493,9.5595,9.7872,10.0407,9.5,0.5,-0.3014,0.119,0.5744,1.0814,0.008758,0.003342,0,0
LOT-030,LOT030-P068,9.7213,11.3873,15.6054,22.7506,9.5,0.5,0.4426,3.7746,12.2108,26.5012,0.069417,0.078912,0,1
LOT-030,LOT030-P069,9.0679,9.2595,9.3307,9.61,9.5,0.5,-0.8642,-0.481,-0.3386,0.22,0.007983,0.002434,0,0
LOT-030,LOT030-P070,9.5081,9.6643,9.787,9.98,9.5,0.5,0.0162,0.3286,0.574,0.96,0.006508,0.002192,0,0
LOT-030,LOT030-P071,9.7451,11.468,15.0122,22.1439,9.5,0.5,0.4902,3.936,11.0244,25.2878,0.071787,0.074138,0,1
LOT-030,LOT030-P072,8.5642,8.7484,9.1033,9.5045,9.5,0.5,-1.8716,-1.5032,-0.7934,0.009,0.007675,0.005251,0,0
LOT-030,LOT030-P073,9.2523,9.5323,9.8073,10.205,9.5,0.5,-0.4954,0.0646,0.6146,1.41,0.011667,0.004672,0,0
LOT-030,LOT030-P074,9.1701,10.9791,16.6913,22.4158,9.5,0.5,-0.6598,2.9582,14.3826,25.8316,0.075375,0.079422,0,1
LOT-030,LOT030-P075,9.7176,9.881,10.0396,10.1536,9.5,0.5,0.4352,0.762,1.0792,1.3072,0.006808,0.001893,0,0
LOT-030,LOT030-P076,10.1459,11.1159,17.047,23.2973,9.5,0.5,1.2918,3.2318,15.094,27.5946,0.040417,0.084593,0,1
LOT-030,LOT030-P077,9.7527,11.4384,15.6006,23.8451,9.5,0.5,0.5054,3.8768,12.2012,28.6902,0.070237,0.086158,0,1
LOT-030,LOT030-P078,10.4191,10.6488,10.8742,11.1388,9.5,0.5,1.8382,2.2976,2.7484,3.2776,0.009571,0.003403,0,0
LOT-030,LOT030-P079,10.1742,10.4491,10.7603,11.1506,9.5,0.5,1.3484,1.8982,2.5206,3.3012,0.011454,0.004872,0,0
LOT-030,LOT030-P080,10.3196,10.46,10.7089,10.7945,9.5,0.5,1.6392,1.92,2.4178,2.589,0.00585,0.002323,0,0
LOT-030,LOT030-P081,9.6616,9.9245,10.0402,10.184,9.5,0.5,0.3232,0.849,1.0804,1.368,0.010954,0.001802,0,0
LOT-030,LOT030-P082,10.28,10.3372,10.6222,10.9141,9.5,0.5,1.56,1.6744,2.2444,2.8282,0.002383,0.004006,0,0
LOT-030,LOT030-P083,9.3158,10.63,14.9573,22.6782,9.5,0.5,-0.3684,2.26,10.9146,26.3564,0.054758,0.083668,0,1
LOT-030,LOT030-P084,9.5698,9.8018,10.0148,10.2069,9.5,0.5,0.1396,0.6036,1.0296,1.4138,0.009667,0.002813,0,0
LOT-030,LOT030-P085,8.9412,9.0216,9.3944,9.7187,9.5,0.5,-1.1176,-0.9568,-0.2112,0.4374,0.00335,0.004841,0,0
LOT-030,LOT030-P086,10.1956,10.3213,10.4437,10.6601,9.5,0.5,1.3912,1.6426,1.8874,2.3202,0.005238,0.002353,0,0
LOT-030,LOT030-P087,9.404,9.5657,9.8981,9.8885,9.5,0.5,-0.192,0.1314,0.7962,0.777,0.006737,0.002242,0,0
LOT-030,LOT030-P088,10.1188,10.1896,10.4553,10.656,9.5,0.5,1.2376,1.3792,1.9106,2.312,0.00295,0.003239,0,0
LOT-030,LOT030-P089,9.2895,9.4589,9.6025,9.8021,9.5,0.5,-0.421,-0.0822,0.205,0.6042,0.007058,0.002383,0,0
LOT-030,LOT030-P090,9.2078,9.3886,9.5732,9.7123,9.5,0.5,-0.5844,-0.2228,0.1464,0.4246,0.007533,0.002248,0,0
LOT-030,LOT030-P091,9.0856,9.3945,9.8305,9.9535,9.5,0.5,-0.8288,-0.211,0.661,0.907,0.012871,0.003882,0,0
LOT-030,LOT030-P092,9.4199,9.5715,9.8332,9.978,9.5,0.5,-0.1602,0.143,0.6664,0.956,0.006317,0.002823,0,0
LOT-030,LOT030-P093,9.4594,9.6449,9.8779,9.9777,9.5,0.5,-0.0812,0.2898,0.7558,0.9554,0.007729,0.002311,0,0
LOT-030,LOT030-P094,8.9316,9.184,9.3908,9.6543,9.5,0.5,-1.1368,-0.632,-0.2184,0.3086,0.010517,0.003266,0,0
LOT-030,LOT030-P095,9.1936,9.4036,9.6306,9.8062,9.5,0.5,-0.6128,-0.1928,0.2612,0.6124,0.00875,0.002796,0,0
LOT-030,LOT030-P096,10.035,10.2195,10.5273,10.7143,9.5,0.5,1.07,1.439,2.0546,2.4286,0.007687,0.003436,0,0
LOT-030,LOT030-P097,9.8731,10.0006,10.3612,10.5461,9.5,0.5,0.7462,1.0012,1.7224,2.0922,0.005312,0.003788,0,0
LOT-030,LOT030-P098,9.0845,9.2935,9.487,9.7152,9.5,0.5,-0.831,-0.413,-0.026,0.4304,0.008708,0.002928,0,0
LOT-030,LOT030-P099,9.8838,10.0131,10.2263,10.2802,9.5,0.5,0.7676,1.0262,1.4526,1.5604,0.005387,0.001855,0,0
LOT-030,LOT030-P100,10.0095,11.7872,16.8977,25.8174,9.5,0.5,1.019,4.5744,14.7954,32.6348,0.074071,0.097432,0,1
